Country Name,Country Code,Indicator Name,Indicator Code,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Libya,LBY,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.54,4.03
St. Lucia,LCA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.0,7.973333333333334,6.946666666666667,5.92,5.8,6.75,10.55,8.11,7.84,9.25,11.733333333333333,14.216666666666665,16.7,9.08,9.08
Sri Lanka,LKA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.19,7.12,7.21,8.04,7.68,7.05,7.07,7.09,4.43,6.575,8.72,12.08,13.3,6.28,4.36
Lesotho,LSO,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,13.58,12.06,10.32,10.56,13.16,13.08,1.37,2.43,2.79,2.01,1.43,3.36,3.35,3.31,3.35
Lithuania,LTU,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Luxembourg,LUX,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
Latvia,LVA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
"Macao SAR, China",MAC,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,10.04,8.85,7.62,13.01,11.71,4.11,3.5650000000000004,3.02,3.42,3.78,3.86,3.73,3.6,3.61,4.23
Moldova,MDA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.7,2.02,3.21,2.28,3.35,2.61,5.71,2.53,3.39,3.54,2.9699999999999998,2.4,1.8299999999999998,1.26,1.2
Madagascar,MDG,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.48,8.51,7.89,6.32,6.37,6.18,6.39,5.99,9.35,7.86,6.83,7.74,7.54,7.2,7.51
Maldives,MDV,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,20.25,20.25,19.91,19.71,20.75,6.45,6.96,7.59,11.13,11.16,12.04,11.39,18.39,11.55,10.55
Mexico,MEX,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.41,1.87,1.61,5.37,5.37,5.17,4.87,1.02,4.45,4.35,1.24,1.21,1.21,1.21,1.21
Marshall Islands,MHL,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
North Macedonia,MKD,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.76,3.59,3.39,2.92,2.22,2.07,7.14,2.26,1.21,3.96,1.92,1.94,1.94,1.74,2.38
Mali,MLI,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.44,8.44,8.46,8.46,7.78,7.43,7.43,7.43,6.22,6.22,10.04,9.42,7.23,9.24,7.88
Malta,MLT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.615,1.39
Myanmar,MMR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.78,2.75,2.59,2.43,1.99,4.86,4.07,2.895,1.72,1.7425,1.7650000000000001,1.7875,1.81,1.425,1.04
Montenegro,MNE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.46,5.75,6.73,6.88,6.16,5.79,3.96,3.63,3.69,3.01,3.07,2.84,0.99,2.59,3.19
Mongolia,MNG,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.1,5.1,5.1,5.03,5.03,5.03,5.03,4.800000000000001,4.57,5.045,5.52,5.26,5.31,5.3,5.28
Mozambique,MOZ,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.74,7.07,4.82,4.77,7.09,4.77,4.47,4.17,3.86,3.55,3.8649999999999998,4.18,4.16,4.14,4.19
Mauritania,MRT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.46,9.29,8.68,7.94,8.05,8.24,8.43,8.62,8.67,8.456666666666667,8.243333333333332,8.03,8.03,12.19,8.32
Mauritius,MUS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.18,2.16,1.16,1.13,0.81,0.91,0.98,0.69,0.68,0.79,0.87,0.81,1.1,0.92,1.27
Malawi,MWI,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.96,5.96,8.44,6.41,6.08,5.73,3.8,4.25,4.24,4.77,4.593333333333333,4.416666666666667,4.24,6.18,5.95
Malaysia,MYS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.71,3.89,3.55,3.12,4.17,4.41,4.44,1.28,2.6499999999999995,4.02,3.9149999999999996,3.8099999999999996,3.705,3.6,3.62
Namibia,NAM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,1.15,1.75,1.77,1.33,1.07,0.61,0.75,0.7,0.9,1.03,0.91,1.0,1.1,1.26,1.32
Niger,NER,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.41,9.41,9.41,10.31,9.7,9.56,10.21,9.28,8.07,8.21,11.92,11.02,9.27,8.06,8.46
Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.79,9.79,9.83,10.7,10.15,10.11,10.07,11.34,8.22,8.52,9.4825,10.445,11.407499999999999,12.37,12.2
Nicaragua,NIC,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.59,4.4,2.37,2.1,2.88,2.87,1.74,1.95,1.93,2.17,2.33,1.95,1.86,1.84,1.96
Netherlands,NLD,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Norway,NOR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.57,2.46,2.33,3.04,3.35,3.57,3.82,3.0,3.52,3.41,3.13,3.2,2.62,2.8,3.0
Nepal,NPL,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,13.29,421.5,12.65,13.05,12.45,12.45,15.04,10.55,12.31,12.35,12.355,12.36,14.22,11.6,11.99
Nauru,NRU,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.27,10.51,15.59,14.39,14.07
New Zealand,NZL,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.62,1.82,1.68,5.53,2.11,2.32,1.38,1.31,1.32,1.27,1.35,1.1300000000000001,0.91,0.85,0.86
Oman,OMN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.29,2.75,2.91,2.72,2.53,2.34,2.45,2.41,1.9,1.46,1.73,1.73,1.71,1.71,2.0
Pakistan,PAK,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,12.11,9.5,9.88,10.2,9.02,9.02,9.41,8.92,9.58,10.09,9.77,9.45,8.69,8.67,9.03
Panama,PAN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.54,7.24,7.04,6.93,5.76,6.13,6.08,5.745,5.41,5.482,5.554,5.6259999999999994,5.6979999999999995,5.77,6.43
Peru,PER,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.18,2.09,2.24,2.52,1.51,1.5150000000000001,1.52,1.43,1.8,1.3,0.8,0.71,0.73,0.66,0.65
Philippines,PHL,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.78,4.1,3.98,3.96,1.98,1.85,1.86,1.8050000000000002,1.75,4.17,1.66,2.11,1.68,1.67,1.73
Palau,PLW,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.76,6.76,6.76,6.76,6.54,6.4,6.83,7.260000000000001,7.69,7.8,29.88,34.63,118.21,9.6,9.49
Papua New Guinea,PNG,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,1.59,2.77,2.72,2.67,2.62,2.57,2.59,2.988,3.386,3.784,4.182,4.58,7.75,3.63,3.58
Poland,POL,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Portugal,PRT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Paraguay,PRY,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.34,3.59,3.45,3.95,4.27,4.18,4.42,4.2,4.43,4.21,4.8,4.98,4.98,4.05,4.49
West Bank and Gaza,PSE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.33,2.15,1.12,2.18,2.18,2.18,2.18,2.18
French Polynesia,PYF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.93,3.93,4.36,4.285,4.21,3.89,3.99,3.99,5.08,5.36,5.05,5.05,4.62,4.83,5.75
Qatar,QAT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.68,3.7,4.28,4.42,4.42,4.0,4.1,3.42,3.37,3.37,4.22,3.68,3.47,3.55,3.53
Romania,ROU,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Russian Federation,RUS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.26,8.59,8.12,5.2,7.24,6.84,6.21,5.37,3.08,3.62,3.61,3.51,5.34,4.07,4.17
Rwanda,RWA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,12.91,12.91,7.45,8.03,6.82,9.41,8.7,8.9,9.75,7.33,5.705,4.08,9.55,10.19,11.97
Saudi Arabia,SAU,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.77,3.25,3.13,3.645,4.16,3.57,3.57,3.39,4.45,4.65,4.85,4.6433333333333335,4.4366666666666665,4.23,4.23
Sudan,SDN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.22,8.22,15.02,12.9,11.95,12.12,12.14,12.6075,13.075,13.5425,14.01,9.34,4.67,0.0,0.0
Senegal,SEN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.49,8.49,9.0,8.85,8.51,8.08,8.08,8.46,8.62,8.75,12.3,11.52,9.12,9.07,8.88
Singapore,SGP,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,0.01,0.05,0.06,0.05,0.16,0.06,0.07,0.07,0.07,0.07,0.07,0.24,0.39,0.05,0.0
Solomon Islands,SLB,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,14.6,14.6,17.607142857142858,20.614285714285714,23.62142857142857,26.628571428571426,29.635714285714283,32.64285714285714,35.65,14.08,18.49,30.28,17.52,13.62,14.31
Sierra Leone,SLE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,10.26,10.26,10.26,10.26,9.81,10.31,10.7775,11.245000000000001,11.7125,12.18,12.6475,13.115,13.5825,14.05,14.22
El Salvador,SLV,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.82,3.02,2.43,4.79,4.8,2.28,2.12,1.75,1.79,1.93,2.07,1.94,2.04,1.91,1.88
San Marino,SMR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
Serbia,SRB,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.63,5.51,3.56,2.79,2.36,3.59,4.82,3.055,1.29,1.37,1.41,1.44,1.5333333333333332,1.6266666666666667,1.72
Sao Tome and Principe,STP,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.24,9.07,10.44,9.95,9.46,9.97,9.97,9.97
Suriname,SUR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,10.12,10.45,10.78,10.79,9.8,7.61,7.61,8.196,8.782,9.367999999999999,9.953999999999999,10.54,8.72,8.72,8.43
Slovak Republic,SVK,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Slovenia,SVN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Sweden,SWE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.24,1.72,1.85,2.13,1.59,1.46,1.49,2.03,2.02,2.09,1.96,1.83,1.84,1.48,1.39
Eswatini,SWZ,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.32,5.95,9.53,5.05,9.03,5.47,0.52,0.58,0.99,1.18,0.66,1.48,2.38,2.27,2.14
Seychelles,SYC,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,30.07,26.66375,23.2575,19.85125,16.445,13.03875,9.6325,6.22625,2.82,4.32,3.7,2.09,20.28,1.47,1.07
Syrian Arab Republic,SYR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.3,6.3,6.3,7.23,9.546666666666667,11.863333333333333,14.18,13.47,12.76,12.05,11.34,10.63,9.920000000000002,9.21,9.21
Chad,TCD,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,13.27,14.51,14.27,14.69,15.13,14.645,14.16,14.04,13.92,16.36,16.36,16.36,16.36,16.36,16.36
Togo,TGO,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,10.59,10.59,10.51,10.44,11.06,9.37,9.36,9.35,9.73,9.48,13.43,12.85,10.98,10.98,10.73
Thailand,THA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.32,4.27,4.76,5.0,4.85,5.455,6.06,3.53,3.52,3.4583333333333335,3.3966666666666665,3.335,3.2733333333333334,3.2116666666666664,3.15
Tajikistan,TJK,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.94,5.94,5.94,5.94,5.58,5.22,5.69,5.56,7.18,5.7,4.98,4.630000000000001,4.28,3.93,2.31
Turkmenistan,TKM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
Timor-Leste,TLS,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5075,2.5149999999999997,2.5225,2.53,2.53
Tonga,TON,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.71,4.71,4.71,5.12,5.58,5.5,5.17,5.445,5.72,5.74,5.53,5.873333333333333,6.216666666666667,6.56,6.59
Trinidad and Tobago,TTO,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,10.34,13.99,11.3,8.61,8.62,8.66,8.63,8.66,8.690000000000001,8.72,8.75,8.78,8.809999999999999,8.84,8.87
Tunisia,TUN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,15.93,15.93,18.61,13.77,14.46,12.58,4.12,4.03,3.94,9.35,9.35,9.35,9.35,9.35,9.35
Turkiye,TUR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.06,1.97,2.21,2.35,2.65,2.715,2.78,2.985,3.19,2.74,3.45,2.5,3.13,2.85,3.22
Tanzania,TZA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.21,7.89,8.8,8.97,7.6,9.03,8.37,8.33,7.28,8.62,8.585,8.55,8.37,8.94,8.67
Uganda,UGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,8.44,8.75,9.22,9.18,8.44,8.9,8.5,8.64,7.88,7.33,7.67,8.01,8.05,8.09,8.67
Ukraine,UKR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.69,3.85,1.93,2.9,1.9,2.05,2.78,2.06,1.93,2.46,1.9,1.56,5.33,1.67,1.71
Uruguay,URY,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,3.6,3.08,3.63,4.21,4.47,4.2,4.69,4.68,4.79,5.7,6.3,5.35,5.33,5.29,5.25
United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,1.55,1.58,1.71,1.66,1.67,1.67,1.67,1.69,1.69,1.65,1.66,1.59,13.78,1.52,1.47
Uzbekistan,UZB,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.91,8.58,7.04,7.096666666666667,7.153333333333333,7.21,7.02,6.83,8.73,7.51,6.29,5.07,3.8499999999999996,2.63,2.56
St. Vincent and the Grenadines,VCT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.03,9.62,10.21,10.8,10.25,7.55,7.55,7.35,7.15,9.19,8.93,8.92,8.84,8.97,9.06
Virgin Islands (U.S.),VIR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
Viet Nam,VNM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.13,5.03,6.76,5.02,4.335,3.65,3.54,3.43,3.14,2.86,2.69,4.39,1.66,1.34,1.17
Vanuatu,VUT,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,18.93,18.8,18.76,14.350000000000001,9.940000000000001,5.53,5.3,5.07,4.84,7.85,8.34,9.78,11.22,12.66,11.08
Samoa,WSM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.85,9.85,9.85,9.85,9.85,9.86,9.71,9.98,10.28,10.58,10.19,10.85,10.615,10.38,10.38
Kosovo,XKX,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,5.74,5.119999999999999,5.06,5.3025,5.58,5.195,4.845000000000001,4.23,4.4399999999999995,4.57,4.68,4.395,4.645,4.0600000000000005,4.1
"Yemen, Rep.",YEM,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.25,4.25,4.25,4.045,3.84,4.3,4.09,4.615,5.14,4.35,5.03,5.03,5.03,5.03,5.03
South Africa,ZAF,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,4.81,3.9,4.32,4.59,4.39,4.22,4.15,3.87,4.38,4.51,4.61,4.32,5.37,4.4,4.46
Zambia,ZMB,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,9.63,5.25,4.1,3.29,3.45,3.55,3.35,3.6500000000000004,3.95,6.22,4.805,3.39,4.105,4.82,4.81
Zimbabwe,ZWE,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,12.48,13.853333333333333,15.226666666666668,16.6,5.82,14.76,11.746666666666666,8.733333333333334,5.72,4.99,6.266,7.542,8.818,10.094,11.37
Aruba,ABW,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.01259892391419,4.01259892391419,4.01259892391419,4.13079661839726,4.79098828956432,11.2591842958297,5.14004404663994,7.32285526890136,4.96898579074605,4.04238531863215,6.6179822555614,8.51650729790994,4.95360767044503,6.7561753872818,4.81705330254684
Afghanistan,AFG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.6044858942473,12.9883050935056,19.3839506955365,23.3127754550372,27.4965016903098,23.3946213847164,16.1269540436105
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.3281935315116,1.3281935315116,1.3281935315116,1.4645172043822,1.01687291597312,0.922637018907313,0.890238022251303,0.257234804303144,1.63419036731371,0.784313365143227,0.0884579218158484,0.0447019828200661,0.128427412960995,0.285854495639881,0.419509988977299
Andorra,AND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,23.571681463252,16.0908387086682,12.0967808426483,23.4558060507799,18.4901780504543,20.6476573542829,23.5947866942069,20.6864866224754,22.6455691893207,24.4309106376305,23.2513189546623,28.4603950348388,32.5215915853416,23.0406088299837,24.3806762508654
United Arab Emirates,ARE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,3.30651546598545,3.30651546598545,3.4215515977969075,3.5365877296083648,3.6516238614198224,3.76665999323128,3.60738438587124,10.1695189703589,5.3019976880201,2.61902840521391,2.84060044002548,2.90326432456259,2.99865577867219,5.37704492826553,8.95796265725262
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.9617231501078,9.3281735319394,9.02970287161486,7.68411002023335,7.32173060164583,6.63636695569979,7.45820744914312,7.06113490427245,9.22572828013488,8.9823994804111,9.20544177021613,5.40298410146417,5.21279058881723,6.90388925607922,4.42289139264312
Armenia,ARM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.13989598746533,1.57333128290795,2.84280207545875,2.32444864074289,3.37333605951397,2.85090173545628,3.02784829241324,3.02163379158599,5.65181437686726,6.13769143045383,7.56330477959628,7.10147421496599,9.79110110537429,7.14063667161287,5.95671993684786
Antigua and Barbuda,ATG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260556980755776,0.375050371986813,0.613426844678628,0.0,0.0,0.0
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,14.5386487572346,15.3573763049257,16.6713030684396,16.5133012608061,17.9516177655559,17.2855553325245,18.0075143774834,18.9961304703814,19.6921472541598,20.6275044745549,18.0967924595604,18.1371018191307,21.2199332352628,21.4757898705835,22.3940766008599
Austria,AUT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.9840241123201,12.6611194672378,13.4379155011383,13.7053738878044,13.2554242490317,14.5446789024689,15.3690648693427,15.4904490132481,15.0327319949068,14.4532591877111,12.8851997037889,11.6500759838374,11.4825348767666,12.2718957660446,11.017122140568
Azerbaijan,AZE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.30956921856524,1.15011689518748,1.01646066894248,1.368551660922,1.73182118665393,8.55945903006787,13.7739672073665,7.72948174405788,3.89922506760974,2.8122107826307,3.30108229906783,4.34552506108911,4.95159340426308,7.06727951722298,2.09710423147129
Burundi,BDI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.308296619366683,0.308296619366683,0.308296619366683,0.308296619366683,0.308296619366683,0.308296619366683,0.308296619366683,1.45729832506366,3.49266770916697,3.1959825567903,1.66362151202897,25.9363254766862,0.470990947883211,0.120495501588776,0.250001784207837
Belgium,BEL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.4658386362656,8.94694983794495,11.3575445439539,9.26523010448885,8.67483840621061,8.9420007987591,10.6406117548271,11.9393517315379,12.3351739681226,13.3312451633933,11.4917903557909,11.7058640594516,14.1440138847213,15.2618615789713,21.3799638763737
Benin,BEN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.27585565497432,1.27585565497432,1.27585565497432,1.27585565497432,1.27585565497432,1.27585565497432,1.27585565497432,4.13534388145926,1.62543807696831,1.24487830227425,4.67071840547035,2.84228678612343,1.48291431982405,1.84364942977986,2.69844689930495
Burkina Faso,BFA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.2007992029364,17.2007992029364,17.2007992029364,16.5832281418902,10.7872169710505,8.62483762166537,14.0169615252893,11.0587712923066,4.96027740230027,5.94496725526008,5.75853107563762,5.88092859304184,25.7871512116805,3.40123479951733,2.25653916783306
Bangladesh,BGD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.435480466968654,0.435480466968654,0.306260590781621,0.213025597821188,0.19506469565516,0.463362848345637,0.299089378482049,0.30347824180698346,0.307867105131918,0.307867105131918,0.307867105131918,0.307867105131918,0.307867105131918,0.307867105131918,0.307867105131918
